,turnover,satisfaction,evaluation,projectCount,averageMonthlyHours,yearsAtCompany,workAccident,promotion,department,salary
7877,0.0,0.43,0.46,2,239.0,3,1,0,sales,medium
7878,0.0,0.79,0.63,3,212.0,2,1,0,sales,medium
7879,0.0,0.51,0.67,4,133.0,3,0,0,sales,medium
7880,0.0,0.83,0.55,5,250.0,3,1,0,sales,medium
7881,0.0,0.61,0.45,3,114.0,3,0,0,sales,high
7882,0.0,0.65,0.57,3,168.0,2,0,0,sales,high
7883,0.0,0.95,0.83,4,252.0,2,0,0,sales,high
7884,0.0,0.63,0.64,5,189.0,4,0,0,sales,high
7885,0.0,0.72,0.6,3,265.0,2,1,0,sales,high
7886,0.0,0.8,0.57,3,176.0,3,0,0,sales,high
7887,0.0,0.7,0.57,4,150.0,4,0,0,sales,high
7888,0.0,0.45,0.79,5,97.0,6,1,0,accounting,high
7889,0.0,0.64,0.85,4,265.0,2,0,0,accounting,low
7890,0.0,0.94,0.48,4,260.0,4,0,0,accounting,low
7891,0.0,0.57,0.76,4,164.0,2,0,0,hr,low
7892,0.0,0.35,0.56,4,142.0,2,0,0,hr,low
7893,0.0,0.75,0.81,2,247.0,4,0,0,hr,low
7894,0.0,0.7,0.92,5,182.0,3,0,0,hr,low
7895,0.0,0.7,0.47,2,238.0,3,0,0,technical,low
7896,0.0,0.61,0.62,3,191.0,3,0,0,technical,low
7897,0.0,0.78,0.87,4,178.0,3,0,0,technical,medium
7898,0.0,0.97,0.77,4,208.0,2,0,0,technical,medium
7899,0.0,0.51,0.76,3,256.0,2,0,0,technical,medium
7900,0.0,0.56,0.71,5,243.0,3,0,0,technical,medium
7901,0.0,0.87,0.55,3,233.0,3,0,0,technical,medium
7902,0.0,0.64,0.78,5,200.0,3,0,0,technical,medium
7903,0.0,0.6,0.85,2,226.0,2,1,0,technical,medium
7904,0.0,0.9,0.76,2,150.0,2,0,0,technical,medium
7905,0.0,0.54,0.62,2,141.0,2,0,0,technical,medium
7906,0.0,0.23,0.8,5,139.0,3,0,0,support,medium
7907,0.0,0.8,0.81,3,199.0,4,1,0,support,medium
7908,0.0,0.23,0.78,4,154.0,6,1,0,support,medium
7909,0.0,0.81,0.51,3,247.0,2,0,0,support,medium
7910,0.0,0.35,0.6,5,239.0,5,0,0,support,medium
7911,0.0,0.67,0.8,4,137.0,2,0,0,support,medium
7912,0.0,0.46,0.6,4,119.0,5,0,0,support,medium
7913,0.0,0.84,0.98,4,134.0,5,1,0,support,medium
7914,0.0,0.92,0.79,3,243.0,4,0,0,support,medium
7915,0.0,0.75,0.93,5,210.0,3,0,0,support,medium
7916,0.0,0.7,0.57,4,265.0,2,0,0,support,medium
7917,0.0,0.7,0.75,4,204.0,3,0,0,technical,medium
7918,0.0,0.9,0.81,6,273.0,5,0,0,technical,medium
7919,0.0,0.8,1.0,3,177.0,2,0,0,technical,medium
7920,0.0,0.5,0.65,5,285.0,6,0,0,management,high
7921,0.0,0.84,0.72,4,222.0,2,0,0,IT,low
7922,0.0,0.48,0.94,3,185.0,2,1,0,IT,medium
7923,0.0,0.98,0.87,5,151.0,6,0,0,IT,medium
7924,0.0,0.64,0.96,3,109.0,4,0,0,IT,medium
7925,0.0,0.58,0.53,4,192.0,4,0,0,IT,medium
7926,0.0,0.66,0.89,4,139.0,3,0,0,product_mng,medium
7927,0.0,0.76,0.98,4,191.0,2,0,0,product_mng,medium
7928,0.0,0.32,0.42,6,114.0,3,0,0,product_mng,medium
7929,0.0,0.49,0.87,3,212.0,2,0,0,product_mng,medium
7930,0.0,0.81,0.51,3,162.0,2,0,0,IT,medium
7931,0.0,0.42,0.48,5,191.0,5,0,0,RandD,medium
7932,0.0,0.17,0.85,3,234.0,3,0,0,RandD,low
7933,0.0,0.49,0.59,4,265.0,3,0,0,RandD,low
7934,0.0,0.34,0.69,6,283.0,2,0,0,RandD,low
7935,0.0,0.86,0.81,3,232.0,4,0,0,RandD,low
7936,0.0,0.51,0.71,4,208.0,3,1,0,marketing,low
7937,0.0,0.49,0.99,4,258.0,3,1,0,sales,low
7938,0.0,0.49,0.63,3,175.0,2,0,0,accounting,low
7939,0.0,0.51,0.59,3,238.0,3,0,0,support,high
7940,0.0,0.64,0.52,3,166.0,3,0,0,technical,low
7941,0.0,0.62,0.85,4,225.0,2,0,0,management,high
7942,0.0,0.81,0.52,4,221.0,6,0,0,marketing,high
7943,0.0,0.95,0.57,2,263.0,3,0,0,marketing,low
7944,0.0,0.88,0.66,4,218.0,4,1,0,marketing,low
7945,0.0,0.87,0.68,5,236.0,4,0,0,sales,high
7946,0.0,0.73,0.68,5,133.0,2,0,0,sales,low
7947,0.0,0.98,0.73,2,237.0,3,0,0,sales,medium
7948,0.0,0.77,0.48,3,204.0,6,0,0,sales,high
7949,0.0,0.76,0.99,3,166.0,3,0,0,sales,medium
7950,0.0,0.21,0.93,4,189.0,2,1,0,sales,medium
7951,0.0,0.72,0.63,4,251.0,3,0,0,sales,medium
7952,0.0,0.41,0.56,2,121.0,2,0,0,sales,medium
7953,0.0,0.9,0.56,3,149.0,2,0,0,sales,high
7954,0.0,0.96,0.9,5,198.0,2,0,0,sales,medium
7955,0.0,0.61,0.48,4,163.0,3,0,0,sales,medium
7956,0.0,0.6,0.8,4,222.0,2,0,0,sales,medium
7957,0.0,0.5,0.76,2,107.0,4,0,0,sales,high
7958,0.0,0.79,0.61,4,162.0,2,0,0,sales,medium
7959,0.0,0.32,0.69,6,192.0,3,0,0,sales,high
7960,0.0,0.85,0.59,5,236.0,3,0,0,sales,low
7961,0.0,0.9,0.62,5,225.0,2,0,0,sales,medium
7962,0.0,0.74,0.54,4,167.0,2,0,0,sales,medium
7963,0.0,0.21,0.76,6,219.0,4,1,0,sales,medium
7964,0.0,0.91,0.61,3,255.0,3,0,0,accounting,medium
7965,0.0,0.9,0.66,5,137.0,2,0,0,accounting,low
7966,0.0,0.74,0.99,4,193.0,3,0,0,accounting,low
7967,0.0,0.76,0.75,3,239.0,2,0,0,hr,low
7968,0.0,0.45,0.61,5,179.0,5,0,0,hr,low
7969,0.0,0.73,0.63,3,205.0,2,1,0,hr,low
7970,0.0,0.6,0.73,3,140.0,5,1,0,hr,low
7971,0.0,0.8,0.77,5,256.0,2,0,0,technical,low
7972,0.0,0.53,0.7,4,243.0,3,0,0,technical,low
7973,0.0,0.97,0.63,5,163.0,3,0,0,technical,low
7974,0.0,0.64,0.99,3,167.0,2,0,0,technical,low
7975,0.0,0.92,0.59,4,190.0,5,0,0,technical,high
7976,0.0,0.6,0.57,5,145.0,3,1,0,technical,low
7977,0.0,1.0,0.6,4,265.0,4,0,0,technical,low
7978,0.0,0.69,0.63,4,272.0,2,0,0,technical,low
7979,0.0,0.53,0.45,5,140.0,5,0,0,technical,low
7980,0.0,0.63,0.58,4,236.0,2,0,0,technical,high
7981,0.0,0.57,0.89,4,255.0,3,1,0,technical,low
7982,0.0,0.79,0.45,5,131.0,6,0,0,support,low
7983,0.0,0.68,0.92,4,209.0,6,0,0,support,low
7984,0.0,0.56,0.61,3,250.0,2,0,0,support,high
7985,0.0,0.48,0.51,3,201.0,2,1,0,support,low
7986,0.0,0.59,0.67,4,271.0,2,0,0,support,medium
7987,0.0,0.34,0.76,6,237.0,5,0,0,support,high
7988,0.0,0.98,0.87,3,239.0,4,0,0,support,medium
7989,0.0,0.36,0.45,2,135.0,3,1,0,support,high
7990,0.0,0.6,0.58,2,182.0,2,0,0,support,medium
7991,0.0,0.24,0.54,6,193.0,4,0,0,support,medium
7992,0.0,0.67,0.72,4,192.0,3,1,0,support,medium
7993,0.0,0.17,0.6,5,144.0,6,0,0,technical,medium
7994,0.0,0.57,0.58,3,251.0,3,0,0,technical,medium
7995,0.0,0.7,0.85,3,161.0,2,0,0,technical,medium
7996,0.0,0.73,0.62,3,171.0,3,0,0,management,medium
7997,0.0,0.61,0.86,4,153.0,5,0,0,IT,medium
7998,0.0,0.95,0.96,4,161.0,2,0,0,IT,high
7999,0.0,0.85,0.55,3,226.0,4,0,0,IT,low
8000,0.0,0.72,0.9,3,193.0,3,0,0,IT,medium
8001,0.0,0.84,0.66,4,204.0,3,0,0,IT,medium
8002,0.0,0.57,0.47,2,158.0,2,0,0,product_mng,medium
8003,0.0,0.69,0.69,3,236.0,4,0,0,product_mng,medium
8004,0.0,0.57,0.68,4,191.0,3,0,0,product_mng,medium
8005,0.0,0.52,0.59,6,104.0,4,0,0,product_mng,medium
8006,0.0,0.56,0.55,3,245.0,2,0,0,IT,medium
8007,0.0,0.75,0.74,3,186.0,3,1,0,RandD,medium
8008,0.0,0.98,0.75,5,168.0,4,1,0,RandD,medium
8009,0.0,0.48,0.55,4,262.0,3,1,0,RandD,high
8010,0.0,0.35,0.67,2,116.0,3,0,0,RandD,low
8011,0.0,0.66,0.93,4,187.0,2,0,0,RandD,low
8012,0.0,0.79,0.9,5,184.0,3,0,0,marketing,low
8013,0.0,0.86,0.53,4,155.0,3,0,0,marketing,high
8014,0.0,0.88,1.0,5,190.0,2,0,0,sales,low
8015,0.0,0.83,0.64,3,242.0,3,0,0,accounting,low
8016,0.0,0.8,0.64,5,204.0,2,0,0,support,low
8017,0.0,0.64,0.69,4,232.0,3,0,0,technical,high
8018,0.0,0.72,0.59,4,245.0,2,0,0,management,low
8019,0.0,0.67,0.61,3,251.0,2,0,0,marketing,low
8020,0.0,0.75,0.7,4,179.0,2,0,0,marketing,low
8021,0.0,0.65,0.95,4,153.0,2,0,0,marketing,low
8022,0.0,0.98,0.98,5,210.0,6,0,0,sales,low
8023,0.0,0.68,0.8,2,257.0,2,1,0,sales,low
8024,0.0,0.52,0.37,3,137.0,4,0,0,sales,low
8025,0.0,0.68,0.93,4,179.0,2,0,0,sales,medium
8026,0.0,0.92,0.74,4,213.0,3,0,0,sales,medium
8027,0.0,0.86,0.79,3,106.0,6,1,0,sales,medium
8028,0.0,0.5,0.99,4,272.0,2,0,0,sales,medium
8029,0.0,0.35,0.37,4,153.0,2,0,0,sales,medium
8030,0.0,0.76,0.97,5,172.0,3,0,0,sales,medium
8031,0.0,0.66,0.95,4,224.0,2,0,0,sales,medium
8032,0.0,0.58,0.71,3,230.0,3,1,0,sales,medium
8033,0.0,0.55,0.97,4,222.0,4,0,0,sales,medium
8034,0.0,0.9,0.53,3,270.0,3,0,0,sales,medium
8035,0.0,0.75,0.71,4,205.0,3,0,0,sales,medium
8036,0.0,0.9,0.63,4,134.0,3,1,0,sales,medium
8037,0.0,0.14,0.54,5,275.0,4,1,0,sales,high
8038,0.0,0.86,0.57,4,183.0,3,0,0,sales,low
8039,0.0,0.56,0.84,4,143.0,4,0,0,sales,medium
8040,0.0,0.54,0.63,5,259.0,2,0,0,sales,medium
8041,0.0,0.36,0.8,5,186.0,4,0,0,accounting,medium
8042,0.0,0.82,0.59,3,155.0,3,0,0,accounting,medium
8043,0.0,0.49,0.42,2,266.0,3,0,0,accounting,low
8044,0.0,0.77,0.97,3,215.0,2,0,0,hr,low
8045,0.0,0.64,0.83,4,179.0,3,0,0,hr,low
8046,0.0,0.93,0.53,3,217.0,3,0,0,hr,low
8047,0.0,0.96,0.94,5,235.0,3,0,0,hr,low
8048,0.0,0.6,0.97,3,164.0,2,0,0,technical,low
8049,0.0,0.58,0.55,3,178.0,5,0,0,technical,low
8050,0.0,0.52,0.49,5,170.0,3,0,0,technical,low
8051,0.0,0.74,0.79,5,241.0,3,0,0,technical,low
8052,0.0,0.64,0.99,4,222.0,2,0,0,technical,low
8053,0.0,0.93,0.59,3,233.0,3,0,0,technical,low
8054,0.0,0.76,0.49,5,243.0,3,0,0,technical,low
8055,0.0,0.5,0.54,4,175.0,2,0,0,technical,low
8056,0.0,0.79,0.55,4,266.0,3,0,0,technical,low
8057,0.0,0.97,0.95,5,201.0,2,0,0,technical,low
8058,0.0,0.6,0.49,5,259.0,4,0,0,technical,low
8059,0.0,0.84,0.73,5,105.0,5,0,0,support,low
8060,0.0,0.75,0.99,5,189.0,3,0,0,support,low
8061,0.0,0.24,0.91,4,232.0,2,0,0,support,low
8062,0.0,0.24,0.91,5,258.0,6,0,0,support,low
8063,0.0,0.51,0.58,5,173.0,3,0,0,support,low
8064,0.0,0.5,0.88,4,147.0,3,0,0,support,medium
8065,0.0,0.66,0.36,3,256.0,6,0,0,support,medium
8066,0.0,0.97,0.77,3,206.0,4,0,0,support,medium
8067,0.0,0.61,0.5,4,175.0,3,0,0,support,medium
8068,0.0,0.77,0.49,4,274.0,2,1,0,support,medium
8069,0.0,0.74,0.64,3,229.0,3,0,0,support,medium
8070,0.0,0.92,0.98,4,161.0,3,0,0,technical,medium
8071,0.0,0.78,0.99,2,188.0,2,0,0,technical,medium
8072,0.0,0.56,0.57,3,205.0,3,0,0,technical,medium
8073,0.0,0.82,0.63,3,246.0,3,0,0,management,medium
8074,0.0,0.26,0.98,5,161.0,5,0,0,IT,medium
8075,0.0,0.69,0.85,5,246.0,3,0,0,IT,medium
8076,0.0,0.78,0.83,4,158.0,3,0,0,IT,high
8077,0.0,0.67,0.86,3,175.0,3,0,0,IT,low
8078,0.0,0.77,0.91,5,268.0,3,1,0,IT,medium
8079,0.0,0.8,0.63,4,211.0,2,0,0,product_mng,medium
8080,0.0,0.51,0.51,3,274.0,2,0,0,product_mng,medium
8081,0.0,0.77,0.52,4,241.0,3,0,0,product_mng,medium
8082,0.0,0.65,0.71,3,170.0,2,0,0,product_mng,low
8083,0.0,0.58,0.53,3,287.0,5,0,0,IT,low
8084,0.0,0.67,0.39,2,235.0,6,0,0,RandD,low
8085,0.0,0.33,0.39,3,98.0,3,1,0,RandD,low
8086,0.0,0.78,0.66,6,105.0,5,1,0,RandD,low
8087,0.0,0.58,0.83,3,226.0,3,0,0,RandD,low
8088,0.0,0.63,0.59,4,171.0,4,0,0,RandD,low
8089,0.0,0.63,0.51,4,153.0,4,0,0,RandD,low
8090,0.0,0.59,0.55,3,183.0,4,0,0,marketing,low
8091,0.0,0.6,0.9,5,139.0,3,0,0,sales,low
8092,0.0,0.93,0.9,5,210.0,3,0,0,accounting,low
8093,0.0,0.78,0.77,2,177.0,4,0,0,support,low
8094,0.0,0.65,0.6,3,148.0,2,0,0,technical,low
8095,0.0,1.0,0.61,4,198.0,2,0,0,management,low
8096,0.0,0.96,1.0,3,137.0,4,1,0,marketing,low
8097,0.0,0.54,0.97,5,233.0,3,1,0,marketing,low
8098,0.0,0.98,0.69,2,204.0,4,0,0,marketing,low
8099,0.0,0.34,0.59,2,164.0,2,0,0,sales,low
8100,0.0,0.71,0.53,5,162.0,2,0,0,sales,low
8101,0.0,0.64,0.64,3,180.0,2,1,0,sales,low
8102,0.0,0.71,0.93,2,199.0,2,0,0,sales,low
8103,0.0,0.58,0.63,4,190.0,2,0,0,sales,medium
8104,0.0,0.87,0.96,4,151.0,3,1,0,sales,medium
8105,0.0,0.58,0.85,4,162.0,3,0,0,sales,medium
8106,0.0,0.87,0.67,3,139.0,2,0,0,sales,medium
8107,0.0,0.72,0.86,3,231.0,3,1,0,sales,medium
8108,0.0,0.67,0.83,5,269.0,2,0,0,sales,medium
8109,0.0,0.53,0.97,4,249.0,3,0,0,sales,medium
8110,0.0,0.78,0.61,3,148.0,2,0,0,sales,medium
8111,0.0,0.19,0.63,4,233.0,5,0,0,sales,medium
8112,0.0,1.0,0.88,4,240.0,4,0,0,sales,medium
8113,0.0,0.75,0.75,5,229.0,2,1,0,sales,medium
8114,0.0,0.29,0.66,3,256.0,2,1,0,sales,medium
8115,0.0,0.37,0.7,2,188.0,2,0,0,sales,high
8116,0.0,0.78,0.5,3,167.0,2,0,0,sales,low
8117,0.0,0.24,0.64,5,190.0,4,0,0,sales,medium
8118,0.0,0.49,0.7,4,168.0,3,0,0,accounting,medium
8119,0.0,0.18,0.64,6,154.0,5,0,0,accounting,medium
8120,0.0,0.76,0.85,4,135.0,3,0,0,accounting,medium
8121,0.0,0.5,0.97,4,217.0,3,0,0,hr,low
8122,0.0,0.82,0.94,3,253.0,2,0,0,hr,low
8123,0.0,0.97,0.94,3,180.0,3,0,0,hr,low
8124,0.0,0.72,0.9,4,225.0,2,0,0,hr,low
8125,0.0,0.98,0.64,4,134.0,3,1,0,technical,low
8126,0.0,0.76,0.73,3,192.0,2,0,0,technical,low
8127,0.0,0.72,0.88,3,224.0,3,0,0,technical,low
8128,0.0,0.96,0.91,3,260.0,5,0,0,technical,low
8129,0.0,0.62,0.78,3,178.0,3,1,0,technical,low
8130,0.0,0.25,0.98,4,166.0,5,1,0,technical,low
8131,0.0,0.82,0.56,5,180.0,3,0,0,technical,low
8132,0.0,0.59,0.9,3,189.0,2,0,0,technical,low
8133,0.0,0.94,0.73,3,154.0,3,0,0,technical,low
8134,0.0,0.72,0.88,3,236.0,3,0,0,technical,low
8135,0.0,0.53,0.78,5,198.0,3,0,0,technical,low
8136,0.0,0.67,0.83,3,148.0,3,0,0,support,low
8137,0.0,0.99,0.52,4,205.0,2,0,0,support,low
8138,0.0,0.64,0.53,4,133.0,3,0,0,support,low
8139,0.0,0.61,0.57,4,160.0,3,1,0,support,low
8140,0.0,0.89,0.85,4,201.0,2,1,0,support,low
8141,0.0,0.61,0.7,5,157.0,4,0,0,support,low
8142,0.0,0.9,0.74,3,260.0,2,0,0,support,medium
8143,0.0,0.96,0.51,5,152.0,3,0,0,support,medium
8144,0.0,0.62,0.55,4,218.0,3,0,0,support,medium
8145,0.0,0.89,0.57,3,252.0,2,0,0,support,medium
8146,0.0,0.52,0.67,4,216.0,3,0,0,support,medium
8147,0.0,0.66,0.99,3,183.0,2,0,0,technical,medium
8148,0.0,0.96,0.6,5,269.0,2,0,0,technical,medium
8149,0.0,0.95,0.89,5,132.0,4,0,0,technical,medium
8150,0.0,0.75,0.98,4,170.0,4,0,0,management,medium
8151,0.0,0.39,0.87,5,257.0,5,1,0,IT,medium
8152,0.0,0.93,0.69,3,138.0,2,0,0,IT,medium
8153,0.0,0.44,0.54,3,115.0,3,0,0,IT,medium
8154,0.0,0.9,0.67,3,165.0,2,0,0,IT,high
8155,0.0,0.75,0.81,3,214.0,3,0,0,IT,low
8156,0.0,0.45,0.75,2,246.0,2,0,0,product_mng,medium
8157,0.0,0.42,0.6,2,188.0,3,0,0,product_mng,medium
8158,0.0,0.99,0.82,3,255.0,2,0,0,product_mng,medium
8159,0.0,0.89,0.91,4,190.0,2,0,0,product_mng,medium
8160,0.0,0.96,0.9,4,164.0,4,0,0,IT,low
8161,0.0,0.5,0.46,3,165.0,3,0,0,RandD,low
8162,0.0,0.59,0.59,3,141.0,3,0,0,RandD,low
8163,0.0,0.57,0.69,3,154.0,2,0,0,RandD,low
8164,0.0,1.0,0.87,3,165.0,2,0,0,RandD,low
8165,0.0,0.6,0.59,5,266.0,2,0,0,RandD,low
8166,0.0,0.21,0.85,6,235.0,6,0,0,RandD,low
8167,0.0,0.63,0.83,4,159.0,2,0,0,marketing,low
8168,0.0,0.8,0.82,3,218.0,3,0,0,sales,low
8169,0.0,0.51,0.96,3,149.0,4,0,0,accounting,low
8170,0.0,0.89,0.96,5,239.0,3,0,0,support,low
8171,0.0,0.83,0.58,4,225.0,3,0,0,technical,low
8172,0.0,0.77,0.74,6,247.0,3,0,0,management,low
8173,0.0,0.79,0.99,4,183.0,2,0,0,marketing,low
8174,0.0,0.63,0.85,5,214.0,2,0,0,marketing,low
8175,0.0,0.68,0.48,5,113.0,2,0,0,marketing,low
8176,0.0,0.74,0.69,4,244.0,2,0,0,sales,low
8177,0.0,0.49,0.67,6,286.0,4,0,0,sales,low
8178,0.0,0.46,0.55,3,139.0,2,0,0,sales,medium
8179,0.0,0.9,0.91,5,176.0,3,0,0,sales,medium
8180,0.0,0.7,0.67,5,136.0,3,0,0,sales,medium
8181,0.0,0.84,0.71,4,222.0,2,0,0,sales,medium
8182,0.0,0.89,0.77,4,269.0,4,0,0,sales,medium
8183,0.0,0.59,0.87,4,183.0,2,0,0,sales,medium
8184,0.0,0.57,0.72,3,206.0,3,0,0,sales,medium
8185,0.0,0.53,0.49,3,158.0,3,0,0,sales,medium
8186,0.0,0.83,0.89,4,136.0,3,0,0,sales,medium
8187,0.0,0.51,0.66,4,182.0,2,0,0,sales,medium
8188,0.0,0.78,0.61,4,268.0,3,0,0,sales,medium
8189,0.0,0.52,0.69,3,144.0,3,0,0,sales,medium
8190,0.0,0.42,0.5,5,286.0,4,0,0,sales,high
8191,0.0,0.61,0.38,2,268.0,3,0,0,sales,low
8192,0.0,0.85,1.0,3,255.0,3,0,0,sales,medium
8193,0.0,0.17,0.85,6,245.0,5,0,0,sales,medium
8194,0.0,0.79,0.52,3,134.0,2,1,0,sales,medium
8195,0.0,0.56,0.98,3,251.0,3,1,0,accounting,medium
8196,0.0,0.5,0.73,5,165.0,2,0,0,accounting,low
8197,0.0,0.51,0.53,3,223.0,2,1,0,accounting,low
8198,0.0,0.77,0.67,4,225.0,4,0,0,hr,low
8199,0.0,0.84,0.9,3,196.0,3,1,0,hr,low
8200,0.0,0.21,0.49,3,253.0,3,0,0,hr,low
8201,0.0,0.65,0.57,5,222.0,3,0,0,hr,low
8202,0.0,0.95,0.87,4,135.0,3,0,0,technical,low
8203,0.0,0.8,0.75,4,217.0,2,0,0,technical,low
8204,0.0,0.77,0.85,5,192.0,2,0,0,technical,low
8205,0.0,0.57,0.7,3,172.0,3,0,0,technical,low
8206,0.0,0.92,0.55,4,183.0,3,0,0,technical,low
8207,0.0,1.0,0.71,5,186.0,2,0,0,technical,low
8208,0.0,0.85,0.67,4,163.0,3,0,0,technical,low
8209,0.0,0.57,0.8,4,262.0,3,0,0,technical,low
8210,0.0,0.66,0.68,3,202.0,3,0,0,technical,low
8211,0.0,0.85,0.8,4,248.0,3,0,0,technical,low
8212,0.0,0.99,0.5,5,214.0,2,0,0,technical,low
8213,0.0,0.91,0.82,4,260.0,4,0,0,support,low
8214,0.0,0.96,0.97,4,260.0,3,0,0,support,low
8215,0.0,0.49,0.52,4,251.0,2,0,0,support,low
8216,0.0,0.39,0.85,5,179.0,5,0,0,support,low
8217,0.0,0.87,0.74,4,178.0,2,1,0,support,medium
8218,0.0,0.19,0.85,6,210.0,4,0,0,support,medium
8219,0.0,0.9,0.83,3,273.0,4,0,0,support,medium
8220,0.0,0.5,0.5,5,166.0,2,0,0,support,medium
8221,0.0,0.7,0.9,5,246.0,2,0,0,support,medium
8222,0.0,0.52,0.55,5,192.0,3,0,0,support,medium
8223,0.0,0.71,0.69,3,274.0,3,0,0,support,medium
8224,0.0,0.4,0.41,3,232.0,3,0,0,technical,medium
8225,0.0,0.96,0.53,3,158.0,4,0,0,technical,medium
8226,0.0,0.86,0.92,5,137.0,3,0,0,technical,medium
8227,0.0,0.68,0.85,3,209.0,2,0,0,management,medium
8228,0.0,0.56,0.64,3,206.0,2,0,0,IT,medium
8229,0.0,0.65,0.56,3,230.0,2,0,0,IT,high
8230,0.0,0.98,0.61,5,239.0,3,0,0,IT,low
8231,0.0,0.18,0.51,5,159.0,6,0,0,IT,medium
8232,0.0,0.66,0.65,4,244.0,2,0,0,IT,medium
8233,0.0,0.14,0.51,5,259.0,5,0,0,product_mng,medium
8234,0.0,0.94,0.8,5,245.0,3,1,0,product_mng,medium
8235,0.0,0.56,1.0,3,141.0,2,1,0,product_mng,low
8236,0.0,0.56,0.8,5,202.0,4,0,0,product_mng,low
8237,0.0,0.59,0.89,5,143.0,3,1,0,IT,low
8238,0.0,0.63,0.62,4,286.0,5,1,0,RandD,low
8239,0.0,0.97,0.88,5,173.0,3,0,0,RandD,low
8240,0.0,0.76,0.7,5,195.0,3,0,0,RandD,low
8241,0.0,0.85,0.58,4,167.0,4,0,0,RandD,low
8242,0.0,0.23,0.73,5,197.0,4,1,0,RandD,low
8243,0.0,0.68,0.62,3,255.0,5,0,0,RandD,low
8244,0.0,0.71,0.73,3,274.0,3,0,0,marketing,low
8245,0.0,0.5,0.59,3,192.0,2,0,0,sales,low
8246,0.0,0.61,0.7,3,225.0,3,0,0,accounting,low
8247,0.0,0.99,0.65,3,209.0,2,1,0,support,low
8248,0.0,0.97,0.86,5,222.0,3,0,0,technical,low
8249,0.0,0.82,0.71,5,208.0,2,0,0,management,low
8250,0.0,0.72,0.68,5,162.0,5,0,0,marketing,low
8251,0.0,0.53,0.74,3,135.0,2,0,0,marketing,low
8252,0.0,0.55,0.87,4,200.0,3,0,0,marketing,low
8253,0.0,0.52,0.53,4,159.0,4,0,0,sales,low
8254,0.0,0.8,0.81,5,156.0,2,0,0,sales,low
8255,0.0,0.51,0.95,4,169.0,3,1,0,sales,low
8256,0.0,0.66,0.65,4,154.0,3,0,0,sales,medium
8257,0.0,0.56,0.43,2,169.0,3,0,0,sales,medium
8258,0.0,0.5,0.84,3,233.0,3,1,0,sales,medium
8259,0.0,0.94,0.78,3,218.0,2,1,0,sales,medium
8260,0.0,0.42,0.8,4,279.0,6,0,0,sales,medium
8261,0.0,0.6,0.61,3,195.0,3,0,0,sales,medium
8262,0.0,0.55,0.71,4,223.0,3,0,0,sales,medium
8263,0.0,0.76,0.72,3,275.0,4,1,0,sales,medium
8264,0.0,0.84,0.74,3,234.0,3,1,0,sales,medium
8265,0.0,0.33,0.62,4,113.0,6,0,0,sales,medium
8266,0.0,0.61,0.95,3,133.0,5,0,0,sales,medium
8267,0.0,0.91,0.93,5,158.0,4,0,0,sales,medium
8268,0.0,0.73,0.74,4,214.0,3,0,0,sales,high
8269,0.0,0.87,0.67,4,272.0,4,0,0,sales,low
8270,0.0,0.38,0.42,2,127.0,4,0,0,sales,medium
8271,0.0,0.8,0.51,4,141.0,3,1,0,sales,medium
8272,0.0,0.69,0.8,5,263.0,3,1,0,accounting,medium
8273,0.0,0.99,0.92,5,174.0,5,0,0,accounting,medium
8274,0.0,0.92,0.76,5,246.0,2,1,0,accounting,low
8275,0.0,0.6,0.88,3,201.0,2,0,0,hr,low
8276,0.0,0.89,0.93,3,181.0,3,0,0,hr,low
8277,0.0,0.91,0.93,3,238.0,2,0,0,hr,low
8278,0.0,0.35,0.52,3,167.0,2,0,0,hr,low
8279,0.0,0.88,0.68,5,224.0,2,0,0,technical,low
8280,0.0,0.66,0.69,3,182.0,3,1,0,technical,low
8281,0.0,0.21,0.55,4,189.0,2,0,0,technical,low
8282,0.0,0.78,0.64,3,169.0,2,1,0,technical,medium
8283,0.0,0.21,0.96,4,287.0,5,0,0,technical,medium
8284,0.0,0.64,0.94,3,150.0,2,0,0,technical,medium
8285,0.0,0.68,0.95,4,146.0,2,0,0,technical,medium
8286,0.0,0.99,0.87,4,162.0,4,0,0,technical,medium
8287,0.0,0.85,0.55,4,158.0,5,0,0,technical,medium
8288,0.0,0.86,0.51,3,185.0,2,0,0,technical,medium
8289,0.0,0.89,0.98,3,214.0,3,0,0,technical,medium
8290,0.0,0.49,0.85,4,200.0,3,0,0,support,medium
8291,0.0,0.76,0.97,4,219.0,2,0,0,support,medium
8292,0.0,0.79,0.87,3,218.0,3,0,0,support,medium
8293,0.0,0.89,0.64,4,237.0,2,0,0,support,medium
8294,0.0,0.34,0.51,3,105.0,3,0,0,support,medium
8295,0.0,0.81,0.92,3,251.0,3,1,0,support,medium
8296,0.0,0.96,0.7,3,227.0,2,0,0,support,medium
8297,0.0,0.7,0.87,3,158.0,2,0,0,support,medium
8298,0.0,0.92,0.61,4,252.0,2,0,0,support,medium
8299,0.0,0.5,0.76,4,198.0,3,0,0,support,medium
8300,0.0,0.75,0.72,2,192.0,3,0,0,support,medium
8301,0.0,0.42,0.38,2,139.0,4,0,0,technical,medium
8302,0.0,0.29,0.4,6,205.0,3,0,0,technical,medium
8303,0.0,0.91,0.48,3,224.0,3,0,0,technical,medium
8304,0.0,0.55,0.97,4,267.0,4,0,0,management,medium
